Date,close,open,high,low,涨跌幅,volume,Ticker
2025-09-11,501.01,502.25,503.17,497.88,0.13%,18880000.0,MSFT
2025-09-12,509.9,506.65,512.55,503.85,1.77%,23620000.0,MSFT
2025-09-15,515.36,508.79,515.47,507.0,1.07%,17140000.0,MSFT
2025-09-16,509.04,516.88,517.23,508.6,-1.23%,19710000.0,MSFT
2025-09-17,510.02,510.62,511.29,505.93,0.19%,15820000.0,MSFT
2025-09-18,508.45,511.49,513.07,507.66,-0.31%,18910000.0,MSFT
2025-09-19,517.93,510.56,519.3,510.31,1.86%,52470000.0,MSFT
2025-09-22,514.45,515.59,517.74,512.54,-0.67%,20010000.0,MSFT
2025-09-23,509.23,513.8,514.59,507.31,-1.01%,19800000.0,MSFT
2025-09-24,510.15,510.38,512.48,506.92,0.18%,13530000.0,MSFT
2025-09-25,507.03,508.3,510.01,505.04,-0.61%,15790000.0,MSFT
2025-09-26,511.46,510.06,513.94,506.62,0.87%,16210000.0,MSFT
2025-09-29,514.6,511.5,516.84,508.88,0.61%,17620000.0,MSFT
2025-09-30,517.95,513.24,518.16,509.66,0.65%,19730000.0,MSFT
2025-10-01,519.71,514.8,520.51,511.69,0.34%,22630000.0,MSFT
2025-10-02,515.74,517.64,521.6,510.68,-0.76%,21220000.0,MSFT
2025-10-03,517.35,517.1,520.49,515.0,0.31%,15110000.0,MSFT
2025-10-06,528.57,518.61,531.03,518.2,2.17%,21390000.0,MSFT
2025-10-07,523.98,528.28,529.8,521.44,-0.87%,14620000.0,MSFT
2025-10-08,524.85,523.28,526.95,523.09,0.17%,13360000.0,MSFT
2025-10-09,522.4,522.34,524.33,517.4,-0.47%,18340000.0,MSFT
2025-10-10,510.96,519.64,523.58,509.63,-2.19%,24130000.0,MSFT
2025-10-13,514.05,516.41,516.41,511.68,0.60%,14280000.0,MSFT
2025-10-14,513.57,510.23,515.28,506.0,-0.09%,14680000.0,MSFT
2025-10-15,513.43,514.96,517.19,510.0,-0.03%,14690000.0,MSFT
2025-10-16,511.61,512.58,516.85,508.13,-0.35%,15560000.0,MSFT
2025-10-17,513.58,509.04,515.48,507.31,0.39%,19870000.0,MSFT
2025-10-20,516.79,514.61,518.7,513.43,0.63%,14670000.0,MSFT
2025-10-21,517.66,517.5,518.69,513.04,0.17%,15590000.0,MSFT
2025-10-22,520.54,521.15,525.23,517.71,0.56%,18960000.0,MSFT
2025-10-23,520.56,522.46,523.95,518.61,0.00%,14020000.0,MSFT
2025-10-24,523.61,522.79,525.34,520.71,0.59%,15530000.0,MSFT
2025-10-27,531.52,531.78,534.58,529.01,1.51%,18730000.0,MSFT
2025-10-28,542.07,550.0,553.72,540.77,1.98%,29990000.0,MSFT
2025-10-29,541.55,544.94,546.27,536.73,-0.10%,36020000.0,MSFT
2025-10-30,525.76,530.48,534.97,522.12,-2.92%,41020000.0,MSFT
2025-10-31,517.81,528.88,529.32,515.1,-1.51%,34010000.0,MSFT
2025-11-03,517.03,519.8,524.96,514.59,-0.15%,22370000.0,MSFT
2025-11-04,514.33,511.76,515.55,507.84,-0.52%,20960000.0,MSFT
2025-11-05,507.16,513.3,514.83,506.58,-1.39%,23020000.0,MSFT
2025-11-06,497.1,505.66,505.7,495.81,-1.98%,27410000.0,MSFT
2025-11-07,496.82,496.95,499.38,493.25,-0.06%,24020000.0,MSFT
2025-11-10,506.0,500.04,506.85,498.8,1.85%,26100000.0,MSFT
2025-11-11,508.68,504.8,509.6,502.35,0.53%,17980000.0,MSFT
2025-11-12,511.14,509.36,511.67,499.12,0.48%,26570000.0,MSFT
2025-11-13,503.29,510.31,513.5,501.29,-1.54%,25270000.0,MSFT
2025-11-14,510.18,498.23,511.6,497.44,1.37%,28510000.0,MSFT
2025-11-17,507.49,508.45,512.12,504.91,-0.53%,19090000.0,MSFT
2025-11-18,493.79,495.36,502.98,486.78,-2.70%,33820000.0,MSFT
2025-11-19,487.12,490.1,495.19,482.83,-1.35%,23250000.0,MSFT
2025-11-20,478.43,492.71,493.57,475.5,-1.78%,26800000.0,MSFT
2025-11-21,472.12,478.5,478.92,468.27,-1.32%,31770000.0,MSFT
2025-11-24,474.0,475.0,476.9,468.02,0.40%,34420000.0,MSFT
2025-11-25,476.99,474.07,479.15,464.89,0.63%,28020000.0,MSFT
2025-11-26,485.5,486.31,488.31,481.2,1.78%,25710000.0,MSFT
2025-11-28,492.01,487.6,492.63,486.65,1.34%,14390000.0,MSFT
2025-12-01,486.74,488.43,489.86,484.65,-1.07%,23960000.0,MSFT
2025-12-02,490.0,486.71,493.5,486.32,0.67%,19560000.0,MSFT
2025-12-03,477.73,476.32,484.24,475.2,-2.50%,34620000.0,MSFT
2025-12-04,480.84,479.76,481.32,476.49,0.65%,22320000.0,MSFT
2025-12-05,483.16,482.52,483.4,478.88,0.48%,22610000.0,MSFT
2025-12-08,491.02,484.89,492.3,484.38,1.63%,21970000.0,MSFT
2025-12-09,492.02,489.1,492.12,488.5,0.20%,14700000.0,MSFT
2025-12-10,478.56,484.03,484.25,475.08,-2.74%,35760000.0,MSFT
2025-12-11,483.47,476.63,486.03,475.86,1.03%,24670000.0,MSFT
2025-12-12,478.53,479.82,482.45,476.34,-1.02%,21250000.0,MSFT
2025-12-15,474.82,480.1,480.72,472.52,-0.78%,23730000.0,MSFT
2025-12-16,476.39,471.9,477.89,470.88,0.33%,20710000.0,MSFT
2025-12-17,476.12,476.9,480.0,475.0,-0.06%,24530000.0,MSFT
2025-12-18,483.98,478.19,489.6,477.89,1.65%,28570000.0,MSFT
2025-12-19,485.92,487.36,487.85,482.49,0.40%,70840000.0,MSFT
2025-12-22,484.92,486.12,488.73,482.69,-0.21%,16960000.0,MSFT
2025-12-23,486.85,484.98,487.83,484.74,0.40%,14680000.0,MSFT
2025-12-24,488.02,485.68,489.16,484.83,0.24%,5860000.0,MSFT
2025-12-26,487.71,486.7,488.12,485.96,-0.06%,8840000.0,MSFT
2025-12-29,487.1,484.86,488.35,484.18,-0.13%,10890000.0,MSFT
2025-12-30,487.48,485.93,489.68,485.5,0.08%,13940000.0,MSFT
2025-12-31,483.62,487.84,488.14,483.3,-0.79%,15600000.0,MSFT
2026-01-02,472.94,484.39,484.66,470.16,-2.21%,25570000.0,MSFT
2026-01-05,472.85,474.05,476.07,469.5,-0.02%,25250000.0,MSFT
2026-01-06,478.51,473.8,478.74,469.75,1.20%,23040000.0,MSFT
2026-01-07,483.47,479.76,489.7,477.95,1.04%,25560000.0,MSFT
2026-01-08,478.11,481.24,482.66,475.86,-1.11%,18160000.0,MSFT
2026-01-09,479.28,474.06,479.82,472.2,0.24%,18490000.0,MSFT
2026-01-12,477.18,476.67,480.99,475.68,-0.44%,23520000.0,MSFT
2026-01-13,470.67,474.67,475.78,465.95,-1.36%,28550000.0,MSFT
2026-01-14,459.38,466.46,468.2,457.17,-2.40%,28180000.0,MSFT
2026-01-15,456.66,464.12,464.25,455.9,-0.59%,23230000.0,MSFT
2026-01-16,459.86,457.83,463.19,456.48,0.70%,34250000.0,MSFT
2026-01-20,454.52,451.21,456.8,449.28,-1.16%,26130000.0,MSFT
2026-01-21,444.11,452.6,452.69,438.68,-2.29%,37980000.0,MSFT
2026-01-22,451.14,447.62,452.84,444.7,1.58%,25350000.0,MSFT
2026-01-23,465.95,451.87,471.1,450.53,3.28%,38000000.0,MSFT
2026-01-26,470.28,465.3,474.25,462.0,0.93%,29290000.0,MSFT
2026-01-27,480.58,473.7,482.87,473.16,2.19%,29210000.0,MSFT
2026-01-28,481.63,483.21,483.74,478.0,0.22%,36880000.0,MSFT
2026-01-29,433.5,439.99,442.5,421.02,-9.99%,128860000.00000001,MSFT
2026-01-30,430.29,439.17,439.6,426.45,-0.74%,58570000.0,MSFT
2026-02-02,423.37,430.23,430.74,422.25,-1.61%,42220000.0,MSFT
2026-02-03,411.21,422.01,422.05,408.56,-2.87%,61420000.0,MSFT
2026-02-04,414.19,411.0,419.8,409.24,0.72%,45010000.0,MSFT
2026-02-05,393.67,407.44,408.3,392.32,-4.95%,66290000.00000001,MSFT
2026-02-06,401.14,399.17,401.79,392.92,1.90%,53520000.0,MSFT
2026-02-09,413.6,404.85,414.89,400.87,3.11%,45480000.0,MSFT
2026-02-10,413.27,419.62,423.68,412.7,-0.08%,44860000.0,MSFT
2026-02-11,404.37,416.17,416.46,401.01,-2.15%,42490000.0,MSFT
2026-02-12,401.84,405.0,406.2,398.01,-0.63%,40800000.0,MSFT
2026-02-13,401.32,404.45,405.54,398.05,-0.13%,34090000.0,MSFT
2026-02-17,396.86,399.22,400.52,394.52,-1.11%,32080000.0,MSFT
2026-02-18,399.6,398.13,402.56,396.32,0.69%,23220000.0,MSFT
2026-02-19,398.46,400.69,404.43,396.67,-0.29%,28230000.0,MSFT
2026-02-20,397.23,396.11,400.12,395.16,-0.31%,34020000.0,MSFT
2026-02-23,384.47,395.0,395.36,383.1,-3.21%,43240000.0,MSFT
2026-02-24,389.0,384.14,389.36,381.71,1.18%,33880000.0,MSFT
2026-02-25,400.6,390.52,401.47,390.16,2.98%,43630000.0,MSFT
2026-02-26,401.72,404.71,407.49,398.74,0.28%,34410000.0,MSFT
2026-02-27,392.74,390.88,396.82,389.88,-2.24%,51370000.0,MSFT
2023-03-01,22.7,23.19,23.26,22.51,-2.23%,460030000.0,NVDA
2023-03-02,23.31,22.49,23.38,22.43,2.71%,390080000.0,NVDA
2023-03-03,23.89,23.32,23.9,23.13,2.47%,412390000.0,NVDA
2023-03-06,23.55,23.89,24.25,23.49,-1.41%,437430000.0,NVDA
2023-03-07,23.29,23.6,24.13,23.24,-1.13%,515150000.0,NVDA
2023-03-08,24.18,23.49,24.2,23.42,3.83%,513570000.00000006,NVDA
2023-03-09,23.44,24.17,24.45,23.38,-3.08%,501260000.0,NVDA
2023-03-10,22.97,23.41,23.63,22.73,-2.01%,474870000.0,NVDA
2023-03-13,22.97,22.75,23.3,22.3,0.00%,421890000.0,NVDA
2023-03-14,24.06,23.5,24.22,23.46,4.78%,474910000.0,NVDA
2023-03-15,24.23,23.76,24.29,23.36,0.69%,524490000.0,NVDA
2023-03-16,25.54,24.03,25.59,23.89,5.42%,584950000.0,NVDA
2023-03-17,25.73,25.98,26.4,25.67,0.72%,848550000.0,NVDA
2023-03-20,25.9,25.61,26.02,25.13,0.68%,432750000.0,NVDA
2023-03-21,26.2,26.18,26.39,25.38,1.15%,547410000.0,NVDA
2023-03-22,26.47,26.42,27.59,26.24,1.03%,797290000.0,NVDA
2023-03-23,27.19,27.12,27.5,26.69,2.73%,564890000.0,NVDA
2023-03-24,26.78,27.03,27.17,26.35,-1.52%,455410000.0,NVDA
2023-03-27,26.53,26.84,27.0,26.36,-0.93%,361030000.0,NVDA
2023-03-28,26.41,26.45,26.51,25.85,-0.46%,356100000.0,NVDA
2023-03-29,26.98,26.83,27.08,26.6,2.17%,393690000.0,NVDA
2023-03-30,27.38,27.23,27.5,27.1,1.48%,364520000.0,NVDA
2023-03-31,27.78,27.14,27.83,27.1,1.44%,433930000.0,NVDA
2023-04-03,27.97,27.51,28.0,27.34,0.68%,398720000.0,NVDA
2023-04-04,27.45,27.97,28.0,27.31,-1.83%,368590000.0,NVDA
2023-04-05,26.88,26.83,27.0,26.4,-2.08%,515020000.0,NVDA
2023-04-06,27.04,26.58,27.08,26.43,0.58%,397650000.0,NVDA
2023-04-10,27.58,26.82,27.62,26.67,2.00%,395280000.0,NVDA
2023-04-11,27.17,27.72,27.79,27.13,-1.49%,314380000.0,NVDA
2023-04-12,26.5,27.37,27.47,26.45,-2.48%,446260000.0,NVDA
2023-04-13,26.46,26.73,26.89,26.33,-0.12%,353620000.0,NVDA
2023-04-14,26.76,26.5,26.88,26.22,1.11%,395660000.0,NVDA
2023-04-17,27.0,26.57,27.01,26.43,0.91%,321470000.0,NVDA
2023-04-18,27.67,27.53,28.11,27.36,2.46%,604810000.0,NVDA
2023-04-19,27.93,27.36,28.0,27.23,0.95%,358660000.0,NVDA
2023-04-20,27.1,27.67,28.03,27.0,-2.96%,427710000.0,NVDA
2023-04-21,27.12,26.95,27.18,26.72,0.06%,345100000.0,NVDA
2023-04-24,27.04,27.01,27.37,26.67,-0.28%,339280000.0,NVDA
2023-04-25,26.24,27.08,27.25,26.23,-2.96%,378530000.0,NVDA
2023-04-26,26.96,27.0,27.33,26.71,2.72%,406340000.0,NVDA
2023-04-27,27.23,27.36,27.5,26.63,1.00%,377160000.0,NVDA
2023-04-28,27.75,27.23,27.76,27.07,1.92%,292220000.0,NVDA
2023-05-01,28.91,27.84,29.06,27.78,4.18%,570330000.0,NVDA
2023-05-02,28.21,28.68,28.84,28.08,-2.42%,402730000.0,NVDA
2023-05-03,27.8,27.84,28.37,27.47,-1.45%,383390000.0,NVDA
2023-05-04,27.56,27.65,27.86,27.24,-0.86%,321850000.0,NVDA
2023-05-05,28.68,27.83,28.75,27.73,4.06%,361490000.0,NVDA
2023-05-08,29.15,28.52,29.22,28.35,1.64%,344980000.0,NVDA
2023-05-09,28.57,28.9,28.97,28.45,-1.99%,314870000.0,NVDA
2023-05-10,28.89,29.0,29.11,28.46,1.10%,369350000.0,NVDA
2023-05-11,28.58,28.9,28.95,28.25,-1.06%,322150000.0,NVDA
2023-05-12,28.34,28.53,28.78,28.05,-0.83%,274220000.0,NVDA
2023-05-15,28.95,28.51,28.97,28.15,2.16%,293930000.0,NVDA
2023-05-16,29.21,28.84,29.87,28.83,0.90%,449400000.0,NVDA
2023-05-17,30.18,29.58,30.2,29.43,3.30%,432540000.0,NVDA
2023-05-18,31.68,30.41,31.83,30.32,4.97%,748720000.0,NVDA
2023-05-19,31.26,31.54,31.58,30.92,-1.31%,473910000.0,NVDA
2023-05-22,31.18,30.9,31.52,30.68,-0.28%,372000000.0,NVDA
2023-05-23,30.69,31.0,31.29,30.63,-1.57%,356250000.0,NVDA
2023-05-24,30.54,30.21,30.61,29.81,-0.49%,721420000.0,NVDA
2023-05-25,37.98,38.52,39.48,36.63,24.37%,1540000000.0,NVDA
2023-05-26,38.95,37.89,39.17,37.55,2.54%,714400000.0,NVDA
2023-05-30,40.11,40.6,41.94,39.95,2.99%,923400000.0,NVDA
2023-05-31,37.83,39.49,40.29,37.82,-5.68%,1000000000.0,NVDA
2023-06-01,39.77,38.49,40.05,38.34,5.12%,635870000.0,NVDA
2023-06-02,39.33,40.1,40.5,39.06,-1.11%,482730000.0,NVDA
2023-06-05,39.17,38.91,39.57,38.71,-0.40%,396090000.0,NVDA
2023-06-06,38.65,38.83,39.16,38.15,-1.32%,388730000.0,NVDA
2023-06-07,37.47,38.92,39.5,37.36,-3.05%,512000000.0,NVDA
2023-06-08,38.51,37.72,38.86,37.51,2.76%,417770000.0,NVDA
2023-06-09,38.77,39.04,39.71,38.57,0.68%,427720000.0,NVDA
2023-06-12,39.48,39.2,39.53,38.62,1.84%,389670000.0,NVDA
2023-06-13,41.02,40.19,41.1,39.74,3.90%,613210000.0,NVDA
2023-06-14,43.0,40.82,43.0,40.55,4.81%,740470000.0,NVDA
2023-06-15,42.65,42.6,43.29,42.15,-0.80%,568620000.0,NVDA
2023-06-16,42.69,43.45,43.72,42.66,0.09%,655710000.0,NVDA
2023-06-20,43.81,43.0,43.99,42.67,2.61%,451150000.0,NVDA
2023-06-21,43.04,43.5,43.62,42.08,-1.74%,551600000.0,NVDA
2023-06-22,43.03,42.25,43.43,42.23,-0.05%,417740000.0,NVDA
2023-06-23,42.21,42.46,42.81,42.01,-1.90%,358140000.0,NVDA
2023-06-26,40.63,42.46,42.76,40.1,-3.74%,594320000.0,NVDA
2023-06-27,41.88,40.8,41.94,40.45,3.06%,462180000.0,NVDA
2023-06-28,41.12,40.66,41.85,40.52,-1.81%,582640000.0,NVDA
2023-06-29,40.82,41.56,41.6,40.6,-0.72%,380510000.0,NVDA
2023-06-30,42.3,41.68,42.55,41.5,3.63%,501150000.0,NVDA
2023-07-03,42.41,42.52,42.9,42.2,0.26%,198210000.0,NVDA
2023-07-05,42.32,42.13,43.18,42.08,-0.23%,323620000.0,NVDA
2023-07-06,42.1,41.84,42.18,41.35,-0.51%,304140000.0,NVDA
2023-07-07,42.5,42.32,43.21,42.18,0.95%,355880000.0,NVDA
2023-07-10,42.18,42.66,42.81,41.65,-0.76%,353910000.0,NVDA
2023-07-11,42.4,42.48,42.76,42.07,0.53%,298240000.0,NVDA
2023-07-12,43.9,43.03,43.94,42.78,3.53%,481280000.0,NVDA
2023-07-13,45.98,44.52,46.15,44.49,4.73%,478200000.0,NVDA
2023-07-14,45.47,46.58,48.09,45.06,-1.10%,772080000.0,NVDA
2023-07-17,46.46,46.29,46.5,45.26,2.18%,510490000.0,NVDA
2023-07-18,47.49,46.7,47.9,45.73,2.22%,570190000.0,NVDA
2023-07-19,47.08,47.46,47.82,46.74,-0.88%,427500000.0,NVDA
2023-07-20,45.52,46.51,47.09,45.06,-3.31%,537870000.0,NVDA
2023-07-21,44.31,45.79,45.87,44.1,-2.66%,963770000.0,NVDA
2023-07-24,44.61,44.73,45.11,44.04,0.68%,383100000.0,NVDA
2023-07-25,45.68,44.94,46.18,44.92,2.39%,348080000.0,NVDA
2023-07-26,45.45,46.02,46.05,44.63,-0.50%,364240000.0,NVDA
2023-07-27,45.9,46.52,47.4,45.75,0.99%,455980000.0,NVDA
2023-07-28,46.75,46.67,47.03,46.38,1.85%,331190000.0,NVDA
2023-07-31,46.73,46.75,47.13,46.51,-0.04%,251060000.0,NVDA
2023-08-01,46.51,46.46,46.9,46.03,-0.48%,239280000.0,NVDA
2023-08-02,44.27,45.83,45.84,43.39,-4.81%,530140000.0,NVDA
2023-08-03,44.51,43.8,45.12,43.8,0.56%,325080000.0,NVDA
2023-08-04,44.68,44.99,45.64,44.39,0.37%,362670000.0,NVDA
2023-08-07,45.42,45.11,45.54,44.56,1.65%,322150000.0,NVDA
2023-08-08,44.66,44.85,45.24,44.06,-1.66%,353840000.0,NVDA
2023-08-09,42.55,44.27,44.31,42.13,-4.72%,586450000.0,NVDA
2023-08-10,42.39,42.16,43.57,41.83,-0.39%,492700000.0,NVDA
2023-08-11,40.85,41.75,42.02,40.64,-3.62%,533080000.00000006,NVDA
2023-08-14,43.75,40.49,43.8,40.31,7.09%,690290000.0,NVDA
2023-08-15,43.94,44.56,45.27,43.71,0.43%,676510000.0,NVDA
2023-08-16,43.49,44.52,44.67,43.41,-1.03%,527450000.00000006,NVDA
2023-08-17,43.34,43.97,44.06,43.0,-0.33%,452400000.0,NVDA
2023-08-18,43.3,42.63,43.58,41.66,-0.10%,583770000.0,NVDA
2023-08-21,46.97,44.49,47.06,44.22,8.47%,692570000.0,NVDA
2023-08-22,45.67,48.13,48.19,45.33,-2.77%,757210000.0,NVDA
2023-08-23,47.12,45.87,47.2,45.21,3.17%,779050000.0,NVDA
2023-08-24,47.16,50.22,50.27,47.16,0.10%,1160000000.0,NVDA
2023-08-25,46.02,47.01,47.81,45.02,-2.43%,925340000.0,NVDA
2023-08-28,46.83,46.48,46.98,44.89,1.78%,685190000.0,NVDA
2023-08-29,48.78,46.67,49.08,46.39,4.16%,701400000.0,NVDA
2023-08-30,49.26,49.04,49.93,48.42,0.98%,735210000.0,NVDA
2023-08-31,49.35,49.38,49.74,48.96,0.18%,528570000.00000006,NVDA
2023-09-01,48.51,49.76,49.8,48.14,-1.71%,463830000.0,NVDA
2023-09-05,48.55,48.22,48.85,47.86,0.08%,382650000.0,NVDA
2023-09-06,47.06,48.44,48.55,46.58,-3.06%,468670000.0,NVDA
2023-09-07,46.24,45.53,46.34,45.15,-1.74%,433330000.0,NVDA
2023-09-08,45.57,45.94,46.61,45.27,-1.45%,473900000.0,NVDA
2023-09-11,45.18,46.15,46.16,44.31,-0.86%,473970000.0,NVDA
2023-09-12,44.87,44.74,45.67,44.53,-0.68%,349260000.0,NVDA
2023-09-13,45.49,44.6,45.93,44.5,1.37%,398360000.0,NVDA
2023-09-14,45.58,45.95,45.99,45.13,0.21%,370100000.0,NVDA
2023-09-15,43.9,45.34,45.6,43.81,-3.69%,506830000.0,NVDA
2023-09-18,43.97,42.75,44.24,42.0,0.15%,500270000.0,NVDA
2023-09-19,43.52,43.83,43.97,43.0,-1.01%,373060000.0,NVDA
2023-09-20,42.24,43.6,43.9,42.22,-2.94%,367110000.0,NVDA
2023-09-21,41.02,41.58,42.1,40.98,-2.89%,450740000.0,NVDA
2023-09-22,41.61,41.57,42.12,41.23,1.45%,479240000.0,NVDA
2023-09-25,42.22,41.59,42.54,41.18,1.47%,419090000.0,NVDA
2023-09-26,41.91,42.0,42.82,41.65,-0.74%,402280000.0,NVDA
2023-09-27,42.47,42.33,42.87,41.63,1.33%,444940000.0,NVDA
2023-09-28,43.09,42.46,43.45,42.12,1.46%,424660000.0,NVDA
2023-09-29,43.5,43.83,44.14,43.31,0.95%,397830000.0,NVDA
2023-10-02,44.78,44.03,45.17,43.86,2.95%,433300000.0,NVDA
2023-10-03,43.52,44.81,45.13,43.25,-2.82%,470850000.0,NVDA
2023-10-04,44.04,43.74,44.14,43.29,1.20%,361820000.0,NVDA
2023-10-05,44.69,44.05,44.9,43.89,1.47%,393480000.0,NVDA
2023-10-06,45.76,44.19,45.79,44.03,2.40%,434440000.0,NVDA
2023-10-09,45.27,44.84,45.6,44.37,-1.07%,409680000.0,NVDA
2023-10-10,45.8,45.31,46.26,45.09,1.16%,368580000.0,NVDA
2023-10-11,46.81,46.2,46.86,46.05,2.20%,378140000.0,NVDA
2023-10-12,46.94,46.78,47.61,46.33,0.30%,481320000.0,NVDA
2023-10-13,45.46,46.96,47.12,45.28,-3.16%,475430000.0,NVDA
2023-10-16,46.1,45.06,46.22,44.91,1.39%,375100000.0,NVDA
2023-10-17,43.94,44.0,44.75,42.48,-4.68%,812330000.0,NVDA
2023-10-18,42.2,42.59,43.22,41.83,-3.96%,627290000.0,NVDA
2023-10-19,42.1,42.81,43.3,41.88,-0.23%,501230000.0,NVDA
2023-10-20,41.39,41.89,42.47,41.08,-1.70%,477270000.0,NVDA
2023-10-23,42.97,41.23,43.25,40.94,3.84%,478530000.0,NVDA
2023-10-24,43.66,43.08,43.7,42.69,1.60%,401460000.0,NVDA
2023-10-25,41.78,43.4,43.65,41.56,-4.31%,398380000.0,NVDA
2023-10-26,40.33,41.85,42.26,39.88,-3.48%,541000000.0,NVDA
2023-10-27,40.5,41.13,41.21,40.01,0.43%,416780000.0,NVDA
2023-10-30,41.16,41.09,41.77,40.48,1.63%,388030000.0,NVDA
2023-10-31,40.78,40.45,40.88,39.23,-0.93%,517970000.0,NVDA
2023-11-01,42.33,40.88,42.38,40.87,3.79%,437590000.0,NVDA
2023-11-02,43.51,43.33,43.88,42.89,2.79%,409170000.0,NVDA
2023-11-03,45.01,44.02,45.31,43.72,3.45%,424610000.0,NVDA
2023-11-06,45.75,45.28,45.94,44.9,1.66%,400730000.0,NVDA
2023-11-07,45.96,45.72,46.22,45.16,0.45%,343160000.0,NVDA
2023-11-08,46.57,46.1,46.87,45.97,1.35%,346720000.0,NVDA
2023-11-09,46.95,47.47,48.23,46.75,0.81%,540500000.0,NVDA
2023-11-10,48.33,47.5,48.47,47.28,2.95%,422440000.0,NVDA
2023-11-13,48.62,48.32,49.12,48.1,0.59%,384140000.0,NVDA
2023-11-14,49.66,49.68,49.83,49.04,2.13%,416950000.0,NVDA
2023-11-15,48.89,49.94,49.96,48.2,-1.55%,475500000.0,NVDA
2023-11-16,49.48,48.68,49.52,48.33,1.21%,339760000.0,NVDA
2023-11-17,49.3,49.52,49.72,49.01,-0.37%,325900000.0,NVDA
2023-11-20,50.41,49.31,50.55,49.18,2.25%,416140000.0,NVDA
2023-11-21,49.94,50.13,50.52,49.22,-0.92%,565750000.0,NVDA
2023-11-22,48.72,49.85,50.33,47.69,-2.46%,900640000.0,NVDA
2023-11-24,47.78,48.47,48.92,47.74,-1.93%,294640000.0,NVDA
2023-11-27,48.24,47.8,48.53,47.65,0.98%,395660000.0,NVDA
2023-11-28,47.82,48.24,48.32,47.47,-0.87%,401490000.0,NVDA
2023-11-29,48.14,48.38,48.76,47.86,0.67%,382000000.0,NVDA
2023-11-30,46.77,48.02,48.11,46.42,-2.85%,526250000.0,NVDA
2023-12-01,46.76,46.53,47.2,46.19,-0.01%,369320000.0,NVDA
2023-12-04,45.51,46.08,46.08,45.01,-2.68%,437540000.0,NVDA
2023-12-05,46.57,45.47,46.6,45.27,2.32%,371720000.0,NVDA
2023-12-06,45.5,47.21,47.39,45.41,-2.28%,380590000.0,NVDA
2023-12-07,46.6,45.7,46.63,45.6,2.40%,350820000.0,NVDA
2023-12-08,47.51,46.6,47.74,46.55,1.95%,359220000.0,NVDA
2023-12-11,46.63,47.49,47.53,45.83,-1.85%,509730000.0,NVDA
2023-12-12,47.66,46.05,47.67,46.05,2.21%,372390000.0,NVDA
2023-12-13,48.09,47.63,48.59,47.61,0.90%,447790000.0,NVDA
2023-12-14,48.35,48.39,48.67,47.42,0.54%,391230000.0,NVDA
2023-12-15,48.89,48.19,49.4,48.12,1.12%,479950000.0,NVDA
2023-12-18,50.08,49.4,50.43,49.15,2.43%,412590000.0,NVDA
2023-12-19,49.6,49.42,49.7,48.9,-0.94%,464440000.0,NVDA
2023-12-20,48.11,49.65,50.0,48.1,-3.01%,397890000.0,NVDA
2023-12-21,48.99,48.81,49.1,48.42,1.83%,300420000.0,NVDA
2023-12-22,48.83,49.19,49.38,48.47,-0.33%,252510000.0,NVDA
2023-12-26,49.28,48.97,49.6,48.96,0.92%,244200000.0,NVDA
2023-12-27,49.42,49.51,49.68,49.08,0.28%,233650000.0,NVDA
2023-12-28,49.52,49.64,49.88,49.41,0.21%,246590000.0,NVDA
2023-12-29,49.52,49.81,50.0,48.75,0.00%,389290000.0,NVDA
2024-01-02,48.17,49.24,49.29,47.6,-2.73%,411250000.0,NVDA
2024-01-03,47.57,47.49,48.18,47.32,-1.24%,320900000.0,NVDA
2024-01-04,48.0,47.77,48.5,47.51,0.90%,306540000.0,NVDA
2024-01-05,49.1,48.46,49.55,48.31,2.29%,415040000.0,NVDA
2024-01-08,52.25,49.51,52.28,49.48,6.43%,642510000.0,NVDA
2024-01-09,53.14,52.4,54.33,51.69,1.70%,773100000.0,NVDA
2024-01-10,54.35,53.62,54.6,53.49,2.28%,533799999.99999994,NVDA
2024-01-11,54.82,55.0,55.35,53.56,0.87%,596760000.0,NVDA
2024-01-12,54.71,54.62,54.97,54.33,-0.20%,352990000.0,NVDA
2024-01-16,56.38,55.02,56.83,54.9,3.06%,449580000.0,NVDA
2024-01-17,56.05,56.35,56.47,54.74,-0.58%,474390000.0,NVDA
2024-01-18,57.11,57.26,57.6,56.11,1.88%,491650000.0,NVDA
2024-01-19,59.49,57.99,59.5,57.22,4.17%,543500000.0,NVDA
2024-01-22,59.65,60.05,60.33,59.07,0.27%,452960000.0,NVDA
2024-01-23,59.87,59.57,59.91,58.58,0.37%,294650000.0,NVDA
2024-01-24,61.36,60.3,62.85,59.94,2.49%,560270000.0,NVDA
2024-01-25,61.62,62.35,62.72,60.85,0.42%,482780000.0,NVDA
2024-01-26,61.03,60.96,61.78,60.57,-0.95%,390310000.0,NVDA
2024-01-29,62.47,61.23,62.49,60.91,2.35%,348730000.0,NVDA
2024-01-30,62.77,62.9,63.49,62.26,0.49%,410740000.0,NVDA
2024-01-31,61.53,61.44,62.27,60.7,-1.99%,453800000.0,NVDA
2024-02-01,63.03,62.1,63.19,61.65,2.44%,369150000.0,NVDA
2024-02-02,66.16,63.97,66.6,63.69,4.97%,476580000.0,NVDA
2024-02-05,69.33,68.22,69.5,67.21,4.79%,680080000.0,NVDA
2024-02-06,68.22,69.63,69.75,66.3,-1.60%,683110000.0,NVDA
